iter	F1	Logloss
884	0.8975	0.03720288445
885	0.8981886321	0.0371876348
886	0.8981886321	0.03716822234
887	0.8975	0.03715736804
888	0.8975	0.03713757572
889	0.8975	0.0371319817
890	0.8981886321	0.03711470869
891	0.8981886321	0.03708525388
892	0.8981886321	0.0370708366
893	0.8981886321	0.03704565995
894	0.8981886321	0.03700000798
895	0.8981886321	0.03699644217
896	0.8981886321	0.03694751975
897	0.8988764045	0.03693011438
898	0.8988764045	0.03692785365
899	0.8988764045	0.03690676445
900	0.8988764045	0.03688022811
901	0.8988764045	0.03686429291
902	0.8988764045	0.03685915754
903	0.8988764045	0.03685505172
904	0.8981886321	0.03683040053
905	0.8981886321	0.03681279406
906	0.8981886321	0.03680911484
907	0.8981886321	0.03680110668
908	0.8981886321	0.03679074187
909	0.8981886321	0.03678981794
910	0.8981886321	0.03678768151
911	0.8981886321	0.03676041285
912	0.8994378513	0.03673131852
913	0.89875	0.03672673799
914	0.89875	0.03670916803
915	0.8994378513	0.03669943973
916	0.8994378513	0.03669791825
917	0.8994378513	0.0366835466
918	0.8994378513	0.03667061371
919	0.8994378513	0.03666853909
920	0.8994378513	0.0366603538
921	0.8988764045	0.03664341706
922	0.8988764045	0.03664301617
923	0.8994378513	0.03663722775
924	0.8988764045	0.03662317161
925	0.8994378513	0.03661337684
926	0.8994378513	0.03661299963
927	0.8994378513	0.03660644463
928	0.9001248439	0.03659353342
929	0.9001248439	0.03659301436
930	0.9001248439	0.03658374226
931	0.9001248439	0.0365749058
932	0.9001248439	0.03656863329
933	0.9001248439	0.03656858277
934	0.8994378513	0.03655196267
935	0.9001248439	0.03653099664
936	0.9	0.03648362189
937	0.9	0.03646778184
938	0.9	0.03646773264
939	0.9	0.03646012755
940	0.9	0.03644371262
941	0.9	0.03644100346
942	0.9	0.03642634932
943	0.9	0.03640694028
944	0.9	0.03638560002
945	0.9	0.0363823696
946	0.9	0.03636872996
947	0.9006870706	0.03635944266
948	0.9	0.03634973889
949	0.9	0.03633705374
950	0.9006870706	0.03632181633
951	0.9006870706	0.03630433526
952	0.9	0.03629018027
953	0.9	0.0362653884
954	0.90125	0.03624774295
955	0.9019362898	0.03624024754
956	0.9013732834	0.03622695049
957	0.9013732834	0.03621891564
958	0.9013732834	0.03621019522
959	0.9013732834	0.03618636163
960	0.9013732834	0.03617685292
961	0.9019362898	0.03616707222
962	0.9019362898	0.03615420613
963	0.9019362898	0.03614194805
964	0.9019362898	0.03611531496
965	0.9019362898	0.03611261499
966	0.9019362898	0.03609315644
967	0.9019362898	0.03608013329
968	0.9019362898	0.03607649667
969	0.9019362898	0.03606353856
970	0.9019362898	0.03605311175
971	0.9019362898	0.03603107484
972	0.9019362898	0.03601660448
973	0.9019362898	0.03601384397
974	0.9019362898	0.03599432258
975	0.9019362898	0.03597513066
976	0.9019362898	0.03597508593
977	0.9019362898	0.0359693874
978	0.9019362898	0.03595643355
979	0.9019362898	0.03593691931
980	0.9019362898	0.03591145686
981	0.9019362898	0.03590054643
982	0.9019362898	0.03589265211
983	0.9019362898	0.0358918977
984	0.9019362898	0.03585817915
985	0.9019362898	0.03585211364
986	0.9019362898	0.03584078758
987	0.90125	0.03583643791
988	0.90125	0.03582509578
989	0.90125	0.03580481185
990	0.90125	0.03579948544
991	0.90125	0.03578834907
992	0.90125	0.03578366163
993	0.90125	0.03577129707
994	0.90125	0.03576627549
995	0.90125	0.03573515242
996	0.90125	0.03573510823
997	0.90125	0.03572513658
998	0.90125	0.03571256007
999	0.90125	0.0357114893
1000	0.90125	0.03569379503
1001	0.90125	0.03565777394
1002	0.9018136335	0.03564862549
1003	0.9023779725	0.0356347027
1004	0.9018136335	0.03562216341
1005	0.9018136335	0.03562051599
1006	0.9023779725	0.03561774512
1007	0.9018136335	0.03560790945
1008	0.9018136335	0.03559378855
1009	0.9018136335	0.03557941641
1010	0.9018136335	0.03557389518
1011	0.9023779725	0.03557301364
1012	0.9029430182	0.03556110403
1013	0.9029430182	0.03555754034
1014	0.9029430182	0.03555162734
1015	0.9029430182	0.03552303101
1016	0.9029430182	0.03552251503
1017	0.9023779725	0.03549626988
1018	0.9023779725	0.03548603637
1019	0.9029430182	0.03547662472
1020	0.9029430182	0.03547463755
1021	0.9029430182	0.03546744934
1022	0.9029430182	0.03546496261
1023	0.9029430182	0.03542302354
1024	0.9029430182	0.03541913078
1025	0.9029430182	0.03539014225
1026	0.9029430182	0.03538425211
1027	0.9035087719	0.03537325292
1028	0.9035087719	0.03536427295
1029	0.9041953663	0.03536057678
1030	0.9036295369	0.03535305104
1031	0.9036295369	0.03535121826
1032	0.9036295369	0.03534214866
1033	0.9036295369	0.03533295457
1034	0.9041953663	0.03533155022
1035	0.9041953663	0.03531034694
1036	0.9041953663	0.03529544271
1037	0.9041953663	0.03528650223
1038	0.9041953663	0.03527826922
1039	0.9041953663	0.03525839176
1040	0.9041953663	0.035233037
1041	0.9047619048	0.03519682519
1042	0.9047619048	0.03519453396
1043	0.9047619048	0.03519250043
1044	0.9047619048	0.03517172266
1045	0.9047619048	0.03516841252
1046	0.9047619048	0.03516170082
1047	0.9047619048	0.03514936016
1048	0.9047619048	0.03514270696
1049	0.9047619048	0.03514026485
1050	0.9047619048	0.03512780204
1051	0.9047619048	0.03511907115
1052	0.9047619048	0.03510761141
1053	0.9053291536	0.03509351446
1054	0.9053291536	0.03509342045
1055	0.9053291536	0.03509284862
1056	0.9053291536	0.03508830918
1057	0.9053291536	0.03508462251
1058	0.9053291536	0.03506562296
1059	0.9053291536	0.0350641285
1060	0.9053291536	0.03505471184
1061	0.9053291536	0.03504553015
1062	0.9053291536	0.03503460852
1063	0.9053291536	0.03503324338
1064	0.9053291536	0.03503081091
1065	0.9053291536	0.03502799843
1066	0.9053291536	0.03501732501
1067	0.9053291536	0.03500568449
1068	0.9053291536	0.03499022002
1069	0.9053291536	0.03498927547
1070	0.9053291536	0.03498556407
1071	0.9053291536	0.03498350055
1072	0.9053291536	0.03497614563
1073	0.9053291536	0.03497240181
1074	0.9053291536	0.03495834548
1075	0.9053291536	0.03492703072
1076	0.9053291536	0.03492620116
1077	0.9053291536	0.0349237836
1078	0.9053291536	0.03490296714
1079	0.9053291536	0.03487490532
1080	0.9053291536	0.03487020925
1081	0.9053291536	0.03485400125
1082	0.9053291536	0.03484151584
1083	0.9053291536	0.03483155056
1084	0.9058971142	0.03481592848
1085	0.9058971142	0.0348143533
1086	0.9058971142	0.03481059704
1087	0.9053291536	0.03480328149
1088	0.9053291536	0.03480063158
1089	0.9053291536	0.03478302085
1090	0.9053291536	0.03477152269
1091	0.9058971142	0.03475948067
1092	0.9058971142	0.03474957515
1093	0.9058971142	0.03474218764
1094	0.9058971142	0.03472751091
1095	0.9058971142	0.0347100612
1096	0.9058971142	0.0346920356
1097	0.9058971142	0.0346873802
1098	0.9058971142	0.03468266557
1099	0.9058971142	0.03468118491
1100	0.9058971142	0.03464801073
1101	0.9064657878	0.03461416825
1102	0.9064657878	0.03461205608
1103	0.9064657878	0.03461060986
1104	0.9064657878	0.03460909447
1105	0.9064657878	0.03460114157
1106	0.9064657878	0.03459713689
1107	0.9064657878	0.03458074471
1108	0.9064657878	0.03457315862
1109	0.9064657878	0.03456340754
1110	0.9064657878	0.03455185082
1111	0.9064657878	0.03454928125
1112	0.9064657878	0.03453975519
1113	0.9064657878	0.03453211551
1114	0.9064657878	0.03452307455
1115	0.9064657878	0.03449912178
1116	0.9064657878	0.03449566096
1117	0.9064657878	0.0344863198
1118	0.9064657878	0.03447881931
1119	0.9064657878	0.03447803388
1120	0.9064657878	0.03447631067
1121	0.9064657878	0.03447224168
1122	0.9070351759	0.03447038283
1123	0.9070351759	0.03446188133
1124	0.9070351759	0.034450483
1125	0.9070351759	0.03444788666
1126	0.9070351759	0.03444625561
1127	0.9070351759	0.03443390789
1128	0.9070351759	0.03442948359
1129	0.9070351759	0.03441681722
1130	0.9070351759	0.03440888404
1131	0.9070351759	0.03439954318
1132	0.9070351759	0.03439439335
1133	0.9070351759	0.03438561081
1134	0.9070351759	0.03437950725
1135	0.9070351759	0.03436968156
1136	0.9070351759	0.03436449607
1137	0.9070351759	0.03435782037
1138	0.9070351759	0.03435735504
1139	0.9070351759	0.03435117648
1140	0.9070351759	0.03433785087
1141	0.9070351759	0.03432600228
1142	0.9070351759	0.03431494354
1143	0.9082914573	0.03429070326
1144	0.9082914573	0.03428196592
1145	0.9082914573	0.03426797049
1146	0.9082914573	0.03426566629
1147	0.9082914573	0.03425484898
1148	0.9082914573	0.034250806
1149	0.9082914573	0.03424773346
1150	0.9081761006	0.03421710145
1151	0.90874764	0.03419739411
1152	0.90874764	0.03419132738
1153	0.90874764	0.03418451071
1154	0.90874764	0.03417605758
1155	0.90874764	0.03416882639
1156	0.90874764	0.03415891129
1157	0.90874764	0.03415764809
1158	0.9094339623	0.03414776223
1159	0.9094339623	0.03413918108
1160	0.9094339623	0.03412846458
1161	0.9094339623	0.03412667433
1162	0.9094339623	0.03411714434
1163	0.9094339623	0.0341114533
1164	0.9094339623	0.03410075584
1165	0.9094339623	0.03409158203
1166	0.9094339623	0.03408272127
1167	0.9100062933	0.03406752974
1168	0.9100062933	0.03406017654
1169	0.9100062933	0.03405462185
1170	0.9100062933	0.03404422657
1171	0.9100062933	0.0340369069
1172	0.9100062933	0.03402669503
1173	0.9100062933	0.03402494956
1174	0.9100062933	0.03401533306
1175	0.9100062933	0.03399816113
1176	0.9100062933	0.03399504383
1177	0.9094339623	0.0339725249
1178	0.9094339623	0.0339698284
1179	0.9094339623	0.03396439412
1180	0.9094339623	0.03396216597
1181	0.9094339623	0.03395443313
1182	0.9105793451	0.03394375967
1183	0.9100062933	0.03392471348
1184	0.9100062933	0.03392350335
1185	0.9100062933	0.03391150577
1186	0.9100062933	0.03390992754
1187	0.9105793451	0.03390720054
1188	0.9100062933	0.03390563418
1189	0.9105793451	0.03389237974
1190	0.9105793451	0.03389039615
1191	0.9105793451	0.03388339079
1192	0.9105793451	0.03388039703
1193	0.9105793451	0.03387186292
1194	0.9105793451	0.03386708863
1195	0.9105793451	0.0338641428
1196	0.9112649465	0.03385913969
1197	0.9112649465	0.03385221303
1198	0.9112649465	0.03383998132
1199	0.9112649465	0.03383706991
1200	0.9112649465	0.03383186158
1201	0.9112649465	0.0338309675
1202	0.9112649465	0.03383002192
1203	0.9112649465	0.03382489379
1204	0.9112649465	0.03381045482
1205	0.9112649465	0.03380822833
